business_id,cool,date,funny,review_id,stars,type,useful,user_id
T8c7Yl2Xp3cUkSfiRZpKMA,0,2011-10-04,0,SXioNxp_OgWNdEvwMOClsQ,3,review,2,3KkT6SmPFLGvBS1pnDBr8g
YVlNo_aIX0CNp4R7ZAKbFg,0,2011-03-25,1,6C21aAmDojDvQfdlPNnvQA,3,review,1,UtkjXTiMfGRz4R1zDF3Kxg
YVlNo_aIX0CNp4R7ZAKbFg,0,2016-09-10,0,Cg0mQKOUbKzGYyPCP_F_yA,4,review,0,6Ki3bAL0wx9ymbdJqbSWMA
YVlNo_aIX0CNp4R7ZAKbFg,0,2014-10-23,1,v1qOldBBwdN8xtbbj4zD0A,3,review,0,lt_-V_6_l_wJ8gM8d8J7WQ
YVlNo_aIX0CNp4R7ZAKbFg,0,2011-10-14,0,GXoP_x1wQKtkTobU56DW4Q,3,review,1,-Vu7L3U7-kxDyY1VHxw3zw
YVlNo_aIX0CNp4R7ZAKbFg,1,2011-08-02,1,kNuS4I7-u8vgBsWR4Ai61g,2,review,4,M9MXoSsb193m1g0QmmUYBQ
YVlNo_aIX0CNp4R7ZAKbFg,0,2014-05-15,0,YHyhHm7-M98YR8kMIF7uRQ,3,review,0,2oTG2GrBpikkonRxQywI7Q
IMU524Ze7yHf8gc7R-SYUA,1,2010-01-28,0,_Oz8GH0R-ppZ37Ag-lRJUg,3,review,1,UtkjXTiMfGRz4R1zDF3Kxg
IMU524Ze7yHf8gc7R-SYUA,0,2009-02-08,0,FMTQg52tb_Yl9trwMh4QTQ,3,review,2,2ZZNOoMQ7WFvFoxDUFw1wg
IMU524Ze7yHf8gc7R-SYUA,0,2008-09-07,0,eujVGcakB40nYmuCjlabwQ,4,review,0,0N9bSCmoJMoGmR0EldzjQg
DfHXyJEcUmeO9XUsdJpb5g,2,2015-01-11,0,GNJJuh8QxavrBHmaUF9wKQ,4,review,2,mm9WYrFhiNqvHCyhQKw3Mg
DfHXyJEcUmeO9XUsdJpb5g,0,2009-08-31,0,v5cPPMwgSV1aAVuqRDhp1Q,3,review,1,UtkjXTiMfGRz4R1zDF3Kxg
DfHXyJEcUmeO9XUsdJpb5g,0,2013-11-15,0,5J3ie2wHOscr_E3-eiB36w,3,review,0,cCke3VtFLtqgzkgYSrSE2g
DfHXyJEcUmeO9XUsdJpb5g,0,2011-11-26,0,HF8kd-2s5pJamg4H18j8GA,3,review,1,E73xr_twLJZemdGrXWQobQ
DfHXyJEcUmeO9XUsdJpb5g,0,2016-07-30,1,AsXTwMfOPIvjMIRINF4DAA,4,review,1,rs3pq6wRmaSIADCInQXp9g
DfHXyJEcUmeO9XUsdJpb5g,0,2016-01-16,0,jU0VLXG-UJnze9pVn1SuEg,3,review,0,oNh7cbFbZ_sO1mz50miLIA
DfHXyJEcUmeO9XUsdJpb5g,0,2009-06-10,0,exEsOwQQtykPlfsOcnEB6w,2,review,0,gmqnSps9DJndFQ32JJwDxQ
DfHXyJEcUmeO9XUsdJpb5g,1,2015-08-04,0,Q4SQwOoiZEBQYtWBFSGneA,3,review,3,fmzIm7RxEdii5Jz44PtO7g
oUu1DlkYd2ULa6a-i2e3qg,0,2013-07-02,0,HrtTX8V51Od1EO_MN7mp0w,4,review,0,vX72EYVC9tff84HgGWPv_Q
oUu1DlkYd2ULa6a-i2e3qg,20,2016-11-15,11,BdxxtN10YfeNYKkcrZweiA,3,review,17,_5fx5gexi9OeZIuukV2gHQ
oUu1DlkYd2ULa6a-i2e3qg,0,2015-02-02,1,8jIBHe395dtkWXjzIwlDNg,5,review,0,oNh7cbFbZ_sO1mz50miLIA
i7TFQpKD-xBFkJTea9LASQ,1,2014-09-15,0,5c8xeiTfndj4ndwe9qzcrw,5,review,2,DeXKbQYNx52OlOizobOLJw
i7TFQpKD-xBFkJTea9LASQ,0,2014-09-10,0,E8LIZ17HePlouEcbUhMrsw,5,review,0,5wVLW7EhvHaKoYy3tRhfrg
i7TFQpKD-xBFkJTea9LASQ,0,2012-06-04,0,xK0YwH2x8j2eY48-NklOeA,5,review,0,JRwacA7kVVeP_L42hM8hlQ
i7TFQpKD-xBFkJTea9LASQ,0,2014-11-12,0,OPHZCiS5twVz468O5hgdrw,4,review,0,EWkQxKg-KOzujC38Z_40wg
i7TFQpKD-xBFkJTea9LASQ,13,2016-06-14,4,6YX6qUHGwszYykRst92JmQ,4,review,12,135DbbQnr3BEkQbBzZ9T1A
i7TFQpKD-xBFkJTea9LASQ,0,2014-03-14,0,-W3AuYUmuV3Fiw8WBA6EMQ,5,review,1,x92X-nstwSJxnNhv_yG6Cg
i7TFQpKD-xBFkJTea9LASQ,0,2015-11-10,0,kEEAVeCVaU6U0_Wk5jaMXw,3,review,0,57tf_RmT5o3BiFj2gpV-Jg
i7TFQpKD-xBFkJTea9LASQ,0,2015-09-27,0,oskeQX3ee7ZEJjTf3Q9GJA,4,review,0,_ekUMPGWf4QB5uj6yAvGIw
i7TFQpKD-xBFkJTea9LASQ,1,2013-01-18,0,Jnagb0Hnduva-3-MNKciXg,4,review,0,2IWgDmjFbGUVx9aeeq5nYQ
i7TFQpKD-xBFkJTea9LASQ,0,2013-10-05,0,73j2wI9fDgYHa7mqykGXng,2,review,0,_Pn-EmWO-pFPFg81ZIEiDw
i7TFQpKD-xBFkJTea9LASQ,11,2016-06-10,4,rOKRQlXy3RgTOVFWbwp3RA,4,review,11,Ic6-gs1_FjrWGx6JIr95Mw
i7TFQpKD-xBFkJTea9LASQ,7,2016-06-16,1,A5n_b1-IOMCGDE112upsgQ,4,review,6,fmzIm7RxEdii5Jz44PtO7g
i7TFQpKD-xBFkJTea9LASQ,0,2010-05-29,2,IqEGwvX0GF6aw7YnK_FDIQ,5,review,1,v7HHgo-8rgkohGEYAbSBZw
i7TFQpKD-xBFkJTea9LASQ,0,2016-08-21,0,CKfDW4ru1JHwaShCsebLnw,5,review,0,GnZoOPrN-mgf3qHmax30yA
lUUsFmM8_QcM5m8oujzCAg,1,2014-08-25,0,WzmLFZMjVaMbe7axHIlRDg,3,review,1,ACwBMSJzgW6vOvV7vOrk8Q
lUUsFmM8_QcM5m8oujzCAg,2,2009-12-04,4,nCngNKzeSP--S4reDvi1sA,5,review,2,rnfgjemszUlQx6U_-PO63w
P-GvrPIVAZNPeKsnoC8cuQ,0,2016-04-13,0,01eJuuf_f6h1_UhrRhTYGQ,3,review,0,UyXqGEKod-veD6m6Hq0EDw
P-GvrPIVAZNPeKsnoC8cuQ,0,2014-06-23,1,mEk7acbUpfTiz7lNfda8SQ,3,review,3,135DbbQnr3BEkQbBzZ9T1A
P-GvrPIVAZNPeKsnoC8cuQ,0,2014-01-24,1,XzomB80o1dJSav_p1lDecg,4,review,2,SqVUNVeYJblyoUz4e-Fiqw
NxmHbENUvV_cLRdXES1Jkg,0,2016-03-08,0,_jcNBO6PnJ2z-D6HKGpqdw,3,review,0,YPyrFh8AImi-sgLDbt1-8A
NxmHbENUvV_cLRdXES1Jkg,0,2016-07-03,0,TahEVlAUUA5Oz8zeXJblrw,4,review,0,WgEKUJoh5msZlOlTCKnKtg
NxmHbENUvV_cLRdXES1Jkg,2,2016-11-10,1,r3dQWUXvFFdaZ0OY83qehg,4,review,2,d0D7L-vfQDIADolnPAcb9A
A5yVFUy0FxwJwVup93tXZA,3,2015-03-14,1,jgy_UN34vm82lIye9GkLEw,2,review,3,YrlNGnrofZHseVYxrLrvJA
A5yVFUy0FxwJwVup93tXZA,0,2015-06-16,0,eDvhymdzssQVTiVBVuQI4w,1,review,1,X0X3hiKv5CigUec1XYi_pg
ybd0nXoNpGIlkL9bRChs3A,0,2009-01-25,0,7yY2U58kUFMtNtdFJpE_Eg,5,review,0,BWFF5dX7oE5F-IB8hc36Kg
ybd0nXoNpGIlkL9bRChs3A,0,2010-10-14,0,cIxzl6I1NlmEWxE4vSNtEw,4,review,0,74UCB3QqU9ZiWW8fT5sVKw
ybd0nXoNpGIlkL9bRChs3A,1,2009-12-06,0,Pm9TIopQsnNwlir2Z_S3oQ,3,review,1,zh8-XfjqlwAxf--RS4azzg
cmXobI_mF8TFVQNeyZRGhQ,0,2013-07-02,0,OTCVUcNpJFiLYFV3qU7r_Q,4,review,1,vX72EYVC9tff84HgGWPv_Q
cmXobI_mF8TFVQNeyZRGhQ,0,2016-02-10,0,Su_8VpzZjDa-yEBfzgXTCA,5,review,1,oNh7cbFbZ_sO1mz50miLIA
EsxEgEx9ZBzNqrgHf2pDqg,1,2015-08-27,1,wy0HFgoTS0q5HU_YzvtOpA,4,review,3,cCke3VtFLtqgzkgYSrSE2g
EsxEgEx9ZBzNqrgHf2pDqg,14,2012-06-30,13,dCMT5XkW1Z2xPOZhIR02yg,4,review,19,rCWrxuRC8_pfagpchtHp6A
EsxEgEx9ZBzNqrgHf2pDqg,2,2014-09-14,0,xXP2XsRv6VsjGnmA9hXrOg,5,review,5,mm9WYrFhiNqvHCyhQKw3Mg
EsxEgEx9ZBzNqrgHf2pDqg,0,2016-02-04,0,tmjvZm5Slw3AcoTq48Sfog,2,review,0,YPyrFh8AImi-sgLDbt1-8A
EsxEgEx9ZBzNqrgHf2pDqg,1,2014-05-05,0,Z7ueCWjU64ODSLYNM60srA,5,review,1,B7aR8VlLMGzaJ7NHC-jeMQ
EsxEgEx9ZBzNqrgHf2pDqg,0,2016-04-27,0,Otppb6BXn1Se_7Q1kDidzw,4,review,0,7dZh-BVdLBJreTH3IxUs8A
EsxEgEx9ZBzNqrgHf2pDqg,0,2016-09-01,0,Bu7S7RvMj6GvN6gfONOPnw,2,review,1,5iTdaHwTbms9D-Th3DNweQ
EsxEgEx9ZBzNqrgHf2pDqg,19,2015-08-25,8,Tb2gVq0WI2v7tlOuqm3FIA,4,review,22,135DbbQnr3BEkQbBzZ9T1A
EsxEgEx9ZBzNqrgHf2pDqg,1,2015-03-20,2,hhcZN2PUEKkMmR2Rtg6p4Q,5,review,1,DtzguIRjy-oRbrwVidAxQQ
EsxEgEx9ZBzNqrgHf2pDqg,1,2013-03-29,0,5Cz6o93PX8R-sj0COHC42Q,3,review,0,g3V76Ja0XgWS1rqx0gxL_A
EsxEgEx9ZBzNqrgHf2pDqg,0,2015-01-07,0,CKqg_S8grmfczL1J2ehsQA,3,review,1,FW5F5QzzMoeRdIib1OyNOw
EsxEgEx9ZBzNqrgHf2pDqg,0,2012-07-22,0,lf1mCM8JWfiygkCwMEGpyg,4,review,1,2IWgDmjFbGUVx9aeeq5nYQ
EsxEgEx9ZBzNqrgHf2pDqg,1,2013-11-04,0,9wrilQE-x0JTB3KaJtx7Lg,3,review,1,_Pn-EmWO-pFPFg81ZIEiDw
EsxEgEx9ZBzNqrgHf2pDqg,1,2012-04-25,0,7R0evF5M7NiXDOm3dJ_UpA,4,review,1,hLVq7VSJBHZwqurwWoCmpg
EsxEgEx9ZBzNqrgHf2pDqg,5,2015-01-29,5,IzYqkJ9hdNY9Q7mBe190dA,4,review,7,d0D7L-vfQDIADolnPAcb9A
EsxEgEx9ZBzNqrgHf2pDqg,0,2012-07-10,0,eFyCOIxNnfiIdAuUS5C6zg,5,review,0,7AGLlj5YzqdBfCPiZCa1mQ
EsxEgEx9ZBzNqrgHf2pDqg,2,2016-01-06,0,oH3Moj3VUK_yHrj17O4bZg,4,review,2,fmzIm7RxEdii5Jz44PtO7g
EsxEgEx9ZBzNqrgHf2pDqg,3,2015-08-22,0,dtyZqOdoaxDOa9-f1ANrvg,5,review,1,NAZzgDkNIL_DpHg6xu9APQ
EsxEgEx9ZBzNqrgHf2pDqg,3,2011-10-10,1,JrWB76DOes4_8qCpvMuTFA,4,review,6,UsmTxWbobLsI6WR1Db0W7A
EsxEgEx9ZBzNqrgHf2pDqg,3,2011-12-18,4,eVEJj6LfeQjthaJhxyj6aA,4,review,7,4wp4XI9AxKNqJima-xahlg
EsxEgEx9ZBzNqrgHf2pDqg,1,2014-09-06,0,Vwl0-NlYhThHk0No2IiJAQ,5,review,0,ObFg3cZX6wexRBlAXE_G7A
R1r4MkEQDJSdZUxEDcIG5w,0,2015-05-08,0,lGZ72SlnfgHYCZBSbOpYaA,4,review,0,ftUrNSpxUr8eWCyOlsZVgg
R1r4MkEQDJSdZUxEDcIG5w,6,2014-10-21,0,h_W_Bj4vW0xEuJjm84cvyQ,4,review,6,Lfv4hefW1VbvaC2gatTFWA
R1r4MkEQDJSdZUxEDcIG5w,5,2016-05-22,3,8u8KD_qkXW6uDIIyufpYFA,5,review,6,NAZzgDkNIL_DpHg6xu9APQ
3rMAVqvhL8xxaWbquAzYLQ,0,2013-12-16,0,vZWp5FVYZkH80HkEnuUZJQ,5,review,0,fhAk9y00oF5yvXwn8gl3JQ
J-PO-qnU-Cz_uh7APKDt-g,0,2016-05-30,0,7EIhweEancVGbcDw305yTg,4,review,0,UyXqGEKod-veD6m6Hq0EDw
J-PO-qnU-Cz_uh7APKDt-g,1,2015-12-08,0,aIgTc7Ws2Npns5Kk2xXnxg,4,review,4,8AwcaBJjiMpQ__FPxktwwQ
J-PO-qnU-Cz_uh7APKDt-g,0,2016-05-22,0,TFx-V1thDI-GvDvEBn7Ftw,5,review,0,lUWOUW3gI7Hp75vZJbA_uA
wjHw2vCIfu17exRWpFwk4g,8,2015-01-04,7,umwTo1-S6pYNuZeEdkeOGQ,4,review,8,rCWrxuRC8_pfagpchtHp6A
wjHw2vCIfu17exRWpFwk4g,0,2016-02-19,0,awwbYP19iSQOrnOWUqnjiw,4,review,0,k4rXLpIAZFNwxmgK2WcGxw
wjHw2vCIfu17exRWpFwk4g,1,2014-11-25,0,oelJjJE8UJUscBx3SV7N4Q,5,review,1,5IaHGddT0RLq1-S5LbP1iw
p9y8sbVHi-0vrsFoMU0jJg,0,2014-09-08,0,VzcfVMp5tmrnJzVSy4qcgw,5,review,1,mm9WYrFhiNqvHCyhQKw3Mg
p9y8sbVHi-0vrsFoMU0jJg,1,2015-10-20,0,r0U9xpU25fQcpTgUsN_W4Q,4,review,1,5JVY32_bmTBfIGpCCsnAfw
p9y8sbVHi-0vrsFoMU0jJg,0,2012-08-08,1,I6mrPIO8FznF5COp6csBmw,1,review,2,X0X3hiKv5CigUec1XYi_pg
p9y8sbVHi-0vrsFoMU0jJg,0,2010-12-09,0,Z-vSikGx0u4_JYTPSVVC7Q,2,review,1,kKCWp4tDw76Q546wXwWuTg
gzglb8NszrEtF1pWSrvjtg,0,2014-09-20,0,T0KPyQ0Z2JFUmJIx6yP3hA,3,review,0,lD_8ob0NCminnct-xP1hTA
gzglb8NszrEtF1pWSrvjtg,0,2008-07-09,0,pYM2ziN1rJyMJaeUJrgvxA,3,review,2,UtkjXTiMfGRz4R1zDF3Kxg
gzglb8NszrEtF1pWSrvjtg,6,2009-02-15,3,TY5ReMxor61nrq81DNmqMg,5,review,7,rCWrxuRC8_pfagpchtHp6A
gzglb8NszrEtF1pWSrvjtg,1,2012-02-22,0,1Pc9sKPB-VabDIrkUPYi9A,3,review,0,-2OB54nQ6FsGLUM-R1KXnA
gzglb8NszrEtF1pWSrvjtg,5,2009-12-06,5,zQr5n7S23nn-wIAz4rzGBA,3,review,4,rnfgjemszUlQx6U_-PO63w
gzglb8NszrEtF1pWSrvjtg,0,2010-12-09,0,47pRdvhrtN4gkg1st7PC2A,4,review,0,kKCWp4tDw76Q546wXwWuTg
SZ8wQ0u11V3gCkOI8JEVCQ,0,2008-07-31,0,llwq7TOp-7LeDRdsNgjkxw,5,review,0,S1cjSFKcS5NVc3o1MkfpwA
SZ8wQ0u11V3gCkOI8JEVCQ,0,2009-07-25,0,QGRO4cyXLKjeOTpFNI7H4g,3,review,0,HT97z29oIH7aA8UxlGHeGg
SZ8wQ0u11V3gCkOI8JEVCQ,1,2008-05-14,1,9EDNDp3J-cgi1BTKhyT9Vw,2,review,1,v4meFHg0oliev1a2WbV9Fg
YWLkcMOx6YmCxDlLjBG8eA,2,2015-09-21,0,QL_ErcCsDJWlyX_nIXaAhA,3,review,3,HWonvGt2a73y_4_1xNmxCQ
YWLkcMOx6YmCxDlLjBG8eA,0,2014-06-13,0,LuMVP8JPElQJkEAidIFXHw,4,review,0,2ZZNOoMQ7WFvFoxDUFw1wg
YWLkcMOx6YmCxDlLjBG8eA,0,2015-08-15,0,Z0lRpW5RUkUHvdcRJ_olVA,3,review,0,cpx_JVTZpG92PZFjMB65GA
YWLkcMOx6YmCxDlLjBG8eA,0,2015-05-11,0,fH67gxI9LNlaHANTX5FO4A,5,review,1,8AwcaBJjiMpQ__FPxktwwQ
YWLkcMOx6YmCxDlLjBG8eA,0,2015-07-08,0,u-z6QjoYvHsBg2hCP2kapg,3,review,0,d5D9eOFybFnmoD7UbkYNLA
YWLkcMOx6YmCxDlLjBG8eA,2,2014-11-13,0,G66BGBXSfSLEs0XPLcLxeQ,5,review,1,3DltS5Wr9MOntnc8StBFBA
YWLkcMOx6YmCxDlLjBG8eA,2,2016-06-10,1,2XdPlrT8TMK9LUhGufnWiQ,4,review,1,YNkbvkPhLMFlOFYH2PLMwA
YWLkcMOx6YmCxDlLjBG8eA,0,2015-06-01,1,5gtq8U8-TNTTUtKet2MOjw,5,review,1,TDOF4SZAh7MsFgfshOL66A
w6bRFK2rsO4dRb6xhw_TtA,3,2016-11-15,0,0r5AkBGnJibCn5Q0KNokRQ,5,review,1,7qGe49__QqCpk8ZYOm7W8w
w6bRFK2rsO4dRb6xhw_TtA,0,2016-11-03,0,shORGSoLLsHn9TNle-5x-A,5,review,0,6Ki3bAL0wx9ymbdJqbSWMA
w6bRFK2rsO4dRb6xhw_TtA,0,2014-11-18,0,jhLxYPg0p6NiXczm-hbcmA,5,review,2,91koVXu54Y6tIiZKKxVmrw
4wwmiKihQAit3e1VwujfVw,5,2016-05-09,0,qcv0_zBYmnCbbwlOHwFaJQ,4,review,1,RFXdqe9P56RI1vW3BhHn6g
4wwmiKihQAit3e1VwujfVw,1,2016-07-13,0,R424EJ9SOR19SsVfqwRmVQ,4,review,1,rxw9BOhbTzVUP5rvd5Acdw
4wwmiKihQAit3e1VwujfVw,2,2014-03-11,0,fshJ66sP2o0g-NPOZR-25Q,5,review,1,u3OCn-7UTb2g_zIRXwrJdw
4wwmiKihQAit3e1VwujfVw,6,2015-01-28,2,j1RqXQOAw1c3NB-oTg8uMg,4,review,7,BjtJ3VkMOxV2Lan037AFuw
4wwmiKihQAit3e1VwujfVw,2,2016-03-20,2,kaWRp8-A179znT-E52JaVA,4,review,1,ACwBMSJzgW6vOvV7vOrk8Q
4wwmiKihQAit3e1VwujfVw,3,2015-06-30,0,slBDma4isKLCB1TWinJYPw,5,review,2,fp6wXrr5r3poOg6YhL4yvQ
4wwmiKihQAit3e1VwujfVw,1,2013-04-07,1,yxZVxh1Ht-c-wRhVP83s1w,4,review,1,4r33dXcE1oYZxjONrhxTiA
4wwmiKihQAit3e1VwujfVw,0,2014-07-29,0,pVEDX4c1OZtbklH41fpxzQ,4,review,0,d0D7L-vfQDIADolnPAcb9A
4wwmiKihQAit3e1VwujfVw,0,2014-06-04,0,jog46kOCQ83ipCcL22UMLw,3,review,1,yVMvS4Q7JTxHALm8CTwSZQ
4wwmiKihQAit3e1VwujfVw,1,2015-02-23,4,MG47Z46KOcoyYmR-WY7Bsg,3,review,4,0EhPIlDozxGKpbbHRr6vZg
d6Skwa65ZxoO0NCBbzKlhA,0,2013-04-02,0,CiMwFRS6bNAZXzMZ_pQDag,4,review,1,vNbr4JUZtIDB34xT-1n8ew
d6Skwa65ZxoO0NCBbzKlhA,9,2014-01-17,7,6X8Ybk3auQLthVIm4NPOWQ,5,review,11,rCWrxuRC8_pfagpchtHp6A
d6Skwa65ZxoO0NCBbzKlhA,0,2015-09-16,0,04T6G9zCohn2P_iLjr00yw,4,review,0,YPyrFh8AImi-sgLDbt1-8A
d6Skwa65ZxoO0NCBbzKlhA,2,2016-04-28,0,Bi-BfFB6mBa5I7d_k11Tkg,5,review,1,wrUYC0wc987XBBAoskOCHA
M6MiFQqy9f2a1EI3x05pmg,8,2013-05-01,6,4Uddnf2nLllecDZH5tyUGg,4,review,10,rCWrxuRC8_pfagpchtHp6A
M6MiFQqy9f2a1EI3x05pmg,0,2013-08-25,0,qCVZ7ol4P-eQca43ADKlOQ,4,review,0,ftUrNSpxUr8eWCyOlsZVgg
M6MiFQqy9f2a1EI3x05pmg,0,2013-05-07,0,aJ2TRpUq1ly1lYbXwzbefA,5,review,0,7AGLlj5YzqdBfCPiZCa1mQ
M6MiFQqy9f2a1EI3x05pmg,1,2011-03-14,0,ZP9vHkgr14Nt5yeqg7u7DQ,5,review,1,Lfv4hefW1VbvaC2gatTFWA
M6MiFQqy9f2a1EI3x05pmg,6,2016-05-25,2,9OTwO8lko_x4aaX51mX6Sg,4,review,9,fmzIm7RxEdii5Jz44PtO7g
M6MiFQqy9f2a1EI3x05pmg,1,2013-03-27,0,SImDanVKwHnsuaw9NaXScw,4,review,0,M9TjYmTgHayJ22cNkyvW_g
M6MiFQqy9f2a1EI3x05pmg,0,2009-02-17,0,6KK1Wco3A4MA2MvRw21PJg,3,review,0,J8KIumEzgQGG0ypFyaGSgA
h5XqYtEmRuQ6yI0IyG6oNQ,0,2014-09-20,0,XCaenSis4ouvaB0mjTFgvQ,5,review,0,lD_8ob0NCminnct-xP1hTA
h5XqYtEmRuQ6yI0IyG6oNQ,1,2010-04-28,1,vB7XuHnE88RvWQi92yaYRg,5,review,5,rCWrxuRC8_pfagpchtHp6A
h5XqYtEmRuQ6yI0IyG6oNQ,0,2016-02-04,0,vyKURQHIkc-ulfsHfFdLNA,3,review,2,YPyrFh8AImi-sgLDbt1-8A
h5XqYtEmRuQ6yI0IyG6oNQ,0,2013-09-07,0,JGSqCx9jKSXJwCySQ9zvZg,5,review,0,PD3X7S70zXHeOx1NjeicjQ
h5XqYtEmRuQ6yI0IyG6oNQ,0,2015-05-13,0,Dan1UMnHx5IDsex899wIYw,5,review,1,NxtYkOpXHSy7LWRKJf3z0w
zuu87Wx0Sv2KCUzY_wGSKQ,21,2012-09-24,19,58fBT8vzCfjHKnY_9d6A_A,5,review,22,rCWrxuRC8_pfagpchtHp6A
zuu87Wx0Sv2KCUzY_wGSKQ,0,2016-12-20,0,UvawR3Xevw9SAc7BM95hWQ,4,review,0,1WKIYL_Imm-EtR83P5HsUA
zuu87Wx0Sv2KCUzY_wGSKQ,0,2015-09-03,0,H9O2s2j4NahX97aX-wkllw,2,review,1,T3KNEZWQIsohf7kI-t0bGw
zuu87Wx0Sv2KCUzY_wGSKQ,0,2013-06-18,0,dl-3JSOM_fTu08mlOO1PFw,5,review,0,67IMqiMGTTlobnDMEWszmw
zuu87Wx0Sv2KCUzY_wGSKQ,12,2016-02-17,6,THU7c4e-Ght4FrevrrJk2w,4,review,13,Ic6-gs1_FjrWGx6JIr95Mw
zuu87Wx0Sv2KCUzY_wGSKQ,0,2012-03-10,0,AXnRKQ1Io_3PkaCuEhSIfg,4,review,3,WoKCLSctS7G2547xKcED-Q
zuu87Wx0Sv2KCUzY_wGSKQ,0,2011-01-07,0,zKL3c32gK7LvR3ZQ2JCPFA,5,review,1,Lfv4hefW1VbvaC2gatTFWA
zuu87Wx0Sv2KCUzY_wGSKQ,1,2015-10-26,1,CpyGVJyxAvpnnXnMgvArBg,3,review,0,N7NnC6-q0O-Gq2n_7YJkNg
zuu87Wx0Sv2KCUzY_wGSKQ,7,2016-09-19,1,ILfQmGYRkwYABEqLMPQ6CA,4,review,8,4wp4XI9AxKNqJima-xahlg
qWcaGio9JsqrvgmQiIRtIQ,0,2012-11-01,0,kXLTTin-y5O_7jJH29ca0Q,3,review,1,Lfv4hefW1VbvaC2gatTFWA
qcg6At092j5Y5uK1TWsT6w,13,2016-01-13,15,xqbEKYrUn312XFkWcI-Kuw,3,review,15,_5fx5gexi9OeZIuukV2gHQ
qcg6At092j5Y5uK1TWsT6w,0,2015-06-24,0,pCzX-6kzv2Pc8dK05xXDWg,2,review,2,oNh7cbFbZ_sO1mz50miLIA
RttisSZQkaRtR7vNZTTnXw,0,2016-07-12,0,B-mlKRQa1qT5KYh4a82-eA,2,review,0,dhQOA8-FdpA6D0hNhXEYIw
RttisSZQkaRtR7vNZTTnXw,0,2015-08-26,0,bku1Fsj9IXe9w34BRD4l4g,3,review,0,rxw9BOhbTzVUP5rvd5Acdw
RttisSZQkaRtR7vNZTTnXw,1,2011-08-20,1,EPdQaXu19QjazI_3b_iXvQ,3,review,2,rE81kwpM23A2sVGW18YwLw
7O_mNtg37-1sMvQ5xmA8Dw,0,2015-06-12,0,rso-7cptpZIWcYKWkPFRpQ,5,review,0,hAR2Znsh-_hpaS4PbV1yGQ
7O_mNtg37-1sMvQ5xmA8Dw,0,2014-08-24,0,Z_pY9W9gCFxMWXURHnDjkw,5,review,0,2JjI8DCyrpabtg36iL5lrw
7O_mNtg37-1sMvQ5xmA8Dw,11,2014-02-11,14,HWnlunAQSm28wAqh0WwIUg,5,review,14,rCWrxuRC8_pfagpchtHp6A
7O_mNtg37-1sMvQ5xmA8Dw,0,2016-02-25,0,3OtjOkYOy5BrVwwYVMfX7A,3,review,0,k4rXLpIAZFNwxmgK2WcGxw
7O_mNtg37-1sMvQ5xmA8Dw,0,2014-08-30,0,pUF3o6dzFTGOAmVJPhvK1Q,5,review,0,3FjdHwnoz-vfw6hBBtckqg
7O_mNtg37-1sMvQ5xmA8Dw,0,2014-08-31,0,pn_OA_PjtKi0LlCi33xeYw,3,review,1,TsBUWbhRhuiEMXb56kL0Cg
7O_mNtg37-1sMvQ5xmA8Dw,0,2014-04-10,0,DNbr3n5b9fmMSdg6rYbeGw,3,review,1,hLVq7VSJBHZwqurwWoCmpg
7O_mNtg37-1sMvQ5xmA8Dw,1,2014-06-27,1,EE64d6exLE-zXk9CrtqNLw,4,review,4,4wp4XI9AxKNqJima-xahlg
7O_mNtg37-1sMvQ5xmA8Dw,1,2014-02-24,0,t3GIwAUstblw9k44mje7Dg,5,review,0,g-wssBxG2znpJVKZE2N-lA
tgzwaYEVlDed3ofFb6P1IQ,9,2013-02-17,11,TL0zeP-uYBx9HKwwFsOb6A,4,review,9,rCWrxuRC8_pfagpchtHp6A
tgzwaYEVlDed3ofFb6P1IQ,0,2013-03-18,0,guTRqFykxZGrNNz0dbE81w,4,review,1,7AGLlj5YzqdBfCPiZCa1mQ
tgzwaYEVlDed3ofFb6P1IQ,0,2014-11-18,0,j_Y_FdbpC9GUsFdYzkyXVg,5,review,0,91koVXu54Y6tIiZKKxVmrw
tgzwaYEVlDed3ofFb6P1IQ,0,2015-09-09,0,LIGzTgeYfp1zwOrM7KIWvQ,3,review,0,N7NnC6-q0O-Gq2n_7YJkNg
oNObm_C5cPaIerKUKBZ_KA,0,2016-01-28,0,LLVuTzZ1FKCj17eaGYdRQg,5,review,0,QpsSGanjf-BiBxlQFgUh4A
oNObm_C5cPaIerKUKBZ_KA,0,2015-11-23,0,Kk4WJ_FTAR2QXvfLEilQGQ,4,review,1,_ekUMPGWf4QB5uj6yAvGIw
E4uunCOBjqk57GzGbXyGpA,0,2016-02-28,0,fHJCUXT04P9vR-ugMB_tig,5,review,0,k4rXLpIAZFNwxmgK2WcGxw
E4uunCOBjqk57GzGbXyGpA,0,2015-02-16,0,5nVwqJWweLQRcGAMVk6NpQ,5,review,0,zVPw5ldTG3xCktNZ2N_EYQ
E4uunCOBjqk57GzGbXyGpA,0,2016-08-08,0,tgdxEdwJrmEQdPwavvrpqw,5,review,0,2ZZNOoMQ7WFvFoxDUFw1wg
E4uunCOBjqk57GzGbXyGpA,2,2015-02-20,0,N1-mksxH0niaKVrgY5e50w,5,review,1,TsBUWbhRhuiEMXb56kL0Cg
